"date","tow.id","probe","location","position","event","time"
"2021-07-22","GP081F","Star Oddi DST-TD","footrope","center","touchdown","07:46:34"
"2021-07-22","GP081F","Star Oddi DST-TD","footrope","center","liftoff","07:55:17"
"2021-07-22","GP085F","Star Oddi DST-TD","footrope","center","touchdown","09:26:31"
"2021-07-22","GP085F","Star Oddi DST-TD","footrope","center","liftoff","09:32:51"
"2021-07-22","GP072F","Star Oddi DST-TD","footrope","center","touchdown","11:01:41"
"2021-07-22","GP072F","Star Oddi DST-TD","footrope","center","liftoff","11:07:22"
"2021-07-22","GP078F","Star Oddi DST-TD","footrope","center","touchdown","13:05:15"
"2021-07-22","GP078F","Star Oddi DST-TD","footrope","center","liftoff","13:11:21"
"2021-07-22","GP107F","Star Oddi DST-TD","footrope","center","touchdown","14:10:33"
"2021-07-22","GP107F","Star Oddi DST-TD","footrope","center","liftoff","14:16:23"
"2021-07-22","GP083A1","Star Oddi DST-TD","footrope","center","touchdown","17:41:47"
"2021-07-22","GP083A1","Star Oddi DST-TD","footrope","center","liftoff","17:47:43"
"2021-07-22","GP096F","Star Oddi DST-TD","footrope","center","touchdown","18:54:03"
"2021-07-22","GP096F","Star Oddi DST-TD","footrope","center","liftoff","18:58:52"
"2021-07-22","GP112F","Star Oddi DST-TD","footrope","center","touchdown","20:31:00"
"2021-07-22","GP112F","Star Oddi DST-TD","footrope","center","liftoff","20:36:38"
"2021-07-23","GP115F","Star Oddi DST-TD","footrope","center","touchdown","05:30:46"
"2021-07-23","GP115F","Star Oddi DST-TD","footrope","center","liftoff","05:36:02"
"2021-07-23","GP103F","Star Oddi DST-TD","footrope","center","touchdown","06:49:13"
"2021-07-23","GP103F","Star Oddi DST-TD","footrope","center","liftoff","06:54:39"
"2021-07-23","GP130A1","Star Oddi DST-TD","footrope","center","touchdown","09:24:54"
"2021-07-23","GP130A1","Star Oddi DST-TD","footrope","center","liftoff","09:30:09"
"2021-07-23","GP152F","Star Oddi DST-TD","footrope","center","touchdown","11:35:58"
"2021-07-23","GP152F","Star Oddi DST-TD","footrope","center","liftoff","11:41:09"
"2021-07-23","GP138F","Star Oddi DST-TD","footrope","center","touchdown","12:47:31"
"2021-07-23","GP138F","Star Oddi DST-TD","footrope","center","liftoff","12:53:13"
"2021-07-23","GP165A1","Star Oddi DST-TD","footrope","center","touchdown","14:54:29"
"2021-07-23","GP165A1","Star Oddi DST-TD","footrope","center","liftoff","14:59:54"
"2021-07-23","GP166F","Star Oddi DST-TD","footrope","center","touchdown","15:54:56"
"2021-07-23","GP166F","Star Oddi DST-TD","footrope","center","liftoff","16:01:00"
"2021-07-23","GP187F","Star Oddi DST-TD","footrope","center","touchdown","18:23:12"
"2021-07-23","GP187F","Star Oddi DST-TD","footrope","center","liftoff","18:33:42"
"2021-07-23","GP203F","Star Oddi DST-TD","footrope","center","touchdown","20:05:12"
"2021-07-23","GP203F","Star Oddi DST-TD","footrope","center","liftoff","20:09:50"
"2021-07-24","GP181F","Star Oddi DST-TD","footrope","center","touchdown","05:35:12"
"2021-07-24","GP181F","Star Oddi DST-TD","footrope","center","liftoff","05:40:07"
"2021-07-24","GP180F","Star Oddi DST-TD","footrope","center","touchdown","06:42:03"
"2021-07-24","GP180F","Star Oddi DST-TD","footrope","center","liftoff","06:47:07"
"2021-07-24","GP153F","Star Oddi DST-TD","footrope","center","touchdown","08:24:04"
"2021-07-24","GP153F","Star Oddi DST-TD","footrope","center","liftoff","08:29:34"
"2021-07-24","GP169F","Star Oddi DST-TD","footrope","center","touchdown","09:13:15"
"2021-07-24","GP169F","Star Oddi DST-TD","footrope","center","liftoff","09:18:21"
"2021-07-24","GP185F","Star Oddi DST-TD","footrope","center","touchdown","10:27:19"
"2021-07-24","GP185F","Star Oddi DST-TD","footrope","center","liftoff","10:32:57"
"2021-07-24","GP201F","Star Oddi DST-TD","footrope","center","touchdown","11:21:50"
"2021-07-24","GP201F","Star Oddi DST-TD","footrope","center","liftoff","11:27:51"
"2021-07-24","GP227F","Star Oddi DST-TD","footrope","center","touchdown","13:25:14"
"2021-07-24","GP227F","Star Oddi DST-TD","footrope","center","liftoff","13:31:36"
"2021-07-24","GP230F","Star Oddi DST-TD","footrope","center","touchdown","14:17:37"
"2021-07-24","GP230F","Star Oddi DST-TD","footrope","center","liftoff","14:22:56"
"2021-07-24","GP249A2","Star Oddi DST-TD","footrope","center","touchdown","17:32:50"
"2021-07-24","GP249A2","Star Oddi DST-TD","footrope","center","liftoff","17:38:02"
"2021-07-24","GP243F","Star Oddi DST-TD","footrope","center","touchdown","18:31:25"
"2021-07-24","GP243F","Star Oddi DST-TD","footrope","center","liftoff","18:36:45"
"2021-07-24","GP261F","Star Oddi DST-TD","footrope","center","touchdown","19:39:16"
"2021-07-24","GP261F","Star Oddi DST-TD","footrope","center","liftoff","19:44:26"
"2021-07-24","GP257F","Star Oddi DST-TD","footrope","center","touchdown","20:19:45"
"2021-07-24","GP257F","Star Oddi DST-TD","footrope","center","liftoff","20:25:11"
"2021-07-25","GP211F","Star Oddi DST-TD","footrope","center","touchdown","05:35:08"
"2021-07-25","GP211F","Star Oddi DST-TD","footrope","center","liftoff","05:40:20"
"2021-07-25","GP199F","Star Oddi DST-TD","footrope","center","touchdown","06:56:16"
"2021-07-25","GP199F","Star Oddi DST-TD","footrope","center","liftoff","07:00:26"
"2021-07-25","GP219F","Star Oddi DST-TD","footrope","center","touchdown","08:17:19"
"2021-07-25","GP219F","Star Oddi DST-TD","footrope","center","liftoff","08:22:43"
"2021-08-02","GP268F","Star Oddi DST-TD","footrope","center","touchdown","05:42:10"
"2021-08-02","GP268F","Star Oddi DST-TD","footrope","center","liftoff","05:47:29"
"2021-08-02","GP259F","Star Oddi DST-TD","footrope","center","touchdown","06:52:37"
"2021-08-02","GP259F","Star Oddi DST-TD","footrope","center","liftoff","06:58:05"
"2021-08-02","GP263F","Star Oddi DST-TD","footrope","center","touchdown","08:00:38"
"2021-08-02","GP263F","Star Oddi DST-TD","footrope","center","liftoff","08:06:00"
"2021-08-02","GP245F","Star Oddi DST-TD","footrope","center","touchdown","09:15:40"
"2021-08-02","GP245F","Star Oddi DST-TD","footrope","center","liftoff","09:20:57"
"2021-08-02","GP248F","Star Oddi DST-TD","footrope","center","touchdown","10:12:17"
"2021-08-02","GP248F","Star Oddi DST-TD","footrope","center","liftoff","10:17:48"
"2021-08-02","GP265F","Star Oddi DST-TD","footrope","center","touchdown","11:38:01"
"2021-08-02","GP265F","Star Oddi DST-TD","footrope","center","liftoff","11:43:05"
"2021-08-02","GP240F","Star Oddi DST-TD","footrope","center","touchdown","13:00:58"
"2021-08-02","GP240F","Star Oddi DST-TD","footrope","center","liftoff","13:06:08"
"2021-08-02","GP226F","Star Oddi DST-TD","footrope","center","touchdown","14:21:32"
"2021-08-02","GP226F","Star Oddi DST-TD","footrope","center","liftoff","14:26:37"
"2021-08-02","GP233F","Star Oddi DST-TD","footrope","center","touchdown","15:39:05"
"2021-08-02","GP233F","Star Oddi DST-TD","footrope","center","liftoff","15:44:24"
"2021-08-02","GP220F","Star Oddi DST-TD","footrope","center","touchdown","17:00:49"
"2021-08-02","GP220F","Star Oddi DST-TD","footrope","center","liftoff","17:05:40"
"2021-08-02","GP234F","Star Oddi DST-TD","footrope","center","touchdown","18:27:03"
"2021-08-02","GP234F","Star Oddi DST-TD","footrope","center","liftoff","18:32:24"
"2021-08-03","GP214A2","Star Oddi DST-TD","footrope","center","touchdown","06:50:17"
"2021-08-03","GP214A2","Star Oddi DST-TD","footrope","center","liftoff","06:55:46"
"2021-08-03","GP192F","Star Oddi DST-TD","footrope","center","touchdown","08:10:00"
"2021-08-03","GP192F","Star Oddi DST-TD","footrope","center","liftoff","08:15:10"
"2021-08-03","GP189F","Star Oddi DST-TD","footrope","center","touchdown","09:16:26"
"2021-08-03","GP189F","Star Oddi DST-TD","footrope","center","liftoff","09:21:39"
"2021-08-03","GP197A2","Star Oddi DST-TD","footrope","center","touchdown","12:43:32"
"2021-08-03","GP197A2","Star Oddi DST-TD","footrope","center","liftoff","12:48:57"
"2021-08-03","GP202A1","Star Oddi DST-TD","footrope","center","touchdown","14:41:02"
"2021-08-03","GP202A1","Star Oddi DST-TD","footrope","center","liftoff","14:46:21"
"2021-08-03","GP206F","Star Oddi DST-TD","footrope","center","touchdown","15:49:56"
"2021-08-03","GP206F","Star Oddi DST-TD","footrope","center","liftoff","15:55:20"
"2021-08-03","GP198F","Star Oddi DST-TD","footrope","center","touchdown","17:09:05"
"2021-08-03","GP198F","Star Oddi DST-TD","footrope","center","liftoff","17:14:07"
"2021-08-03","GP191F","Star Oddi DST-TD","footrope","center","touchdown","18:34:39"
"2021-08-03","GP191F","Star Oddi DST-TD","footrope","center","liftoff","18:39:54"
"2021-08-03","GP179F","Star Oddi DST-TD","footrope","center","touchdown","19:53:04"
"2021-08-03","GP179F","Star Oddi DST-TD","footrope","center","liftoff","19:57:50"
"2021-08-04","GP176F","Star Oddi DST-TD","footrope","center","touchdown","05:47:34"
"2021-08-04","GP176F","Star Oddi DST-TD","footrope","center","liftoff","05:53:01"
"2021-08-04","GP158F","Star Oddi DST-TD","footrope","center","touchdown","07:26:33"
"2021-08-04","GP158F","Star Oddi DST-TD","footrope","center","liftoff","07:32:11"
"2021-08-04","GP149F","Star Oddi DST-TD","footrope","center","touchdown","08:28:06"
"2021-08-04","GP149F","Star Oddi DST-TD","footrope","center","liftoff","08:33:32"
"2021-08-04","GP127F","Star Oddi DST-TD","footrope","center","touchdown","09:54:23"
"2021-08-04","GP127F","Star Oddi DST-TD","footrope","center","liftoff","09:59:51"
"2021-08-04","GP123F","Star Oddi DST-TD","footrope","center","touchdown","11:08:51"
"2021-08-04","GP123F","Star Oddi DST-TD","footrope","center","liftoff","11:14:11"
"2021-08-04","GP147F","Star Oddi DST-TD","footrope","center","touchdown","12:13:03"
"2021-08-04","GP147F","Star Oddi DST-TD","footrope","center","liftoff","12:18:25"
"2021-08-04","GP159F","Star Oddi DST-TD","footrope","center","touchdown","13:26:16"
"2021-08-04","GP159F","Star Oddi DST-TD","footrope","center","liftoff","13:31:35"
"2021-08-04","GP184F","Star Oddi DST-TD","footrope","center","touchdown","14:28:11"
"2021-08-04","GP184F","Star Oddi DST-TD","footrope","center","liftoff","14:33:32"
"2021-08-04","GP174F","Star Oddi DST-TD","footrope","center","touchdown","16:14:25"
"2021-08-04","GP174F","Star Oddi DST-TD","footrope","center","liftoff","16:19:22"
"2021-08-04","GP170F","Star Oddi DST-TD","footrope","center","touchdown","17:09:56"
"2021-08-04","GP170F","Star Oddi DST-TD","footrope","center","liftoff","17:14:48"
"2021-08-04","GP162F","Star Oddi DST-TD","footrope","center","touchdown","18:15:26"
"2021-08-04","GP162F","Star Oddi DST-TD","footrope","center","liftoff","18:20:37"
"2021-08-05","GP154A2","Star Oddi DST-TD","footrope","center","touchdown","07:05:16"
"2021-08-05","GP154A2","Star Oddi DST-TD","footrope","center","liftoff","07:10:47"
"2021-08-05","GP133F","Star Oddi DST-TD","footrope","center","touchdown","08:29:18"
"2021-08-05","GP133F","Star Oddi DST-TD","footrope","center","liftoff","08:34:50"
"2021-08-05","GP141F","Star Oddi DST-TD","footrope","center","touchdown","09:13:00"
"2021-08-05","GP141F","Star Oddi DST-TD","footrope","center","liftoff","09:18:19"
"2021-08-05","GP128A1","Star Oddi DST-TD","footrope","center","touchdown","11:24:54"
"2021-08-05","GP128A1","Star Oddi DST-TD","footrope","center","liftoff","11:30:14"
"2021-08-06","GP099F","Star Oddi DST-TD","footrope","center","touchdown","06:02:31"
"2021-08-06","GP099F","Star Oddi DST-TD","footrope","center","liftoff","06:07:47"
"2021-08-06","GP094F","Star Oddi DST-TD","footrope","center","touchdown","07:16:54"
"2021-08-06","GP094F","Star Oddi DST-TD","footrope","center","liftoff","07:21:28"
"2021-08-06","GP077F","Star Oddi DST-TD","footrope","center","touchdown","08:40:31"
"2021-08-06","GP077F","Star Oddi DST-TD","footrope","center","liftoff","08:46:10"
"2021-08-06","GP084F","Star Oddi DST-TD","footrope","center","touchdown","09:28:20"
"2021-08-06","GP084F","Star Oddi DST-TD","footrope","center","liftoff","09:33:36"
"2021-08-06","GP113A2","Star Oddi DST-TD","footrope","center","touchdown","12:51:01"
"2021-08-06","GP113A2","Star Oddi DST-TD","footrope","center","liftoff","12:56:22"
"2021-08-06","GP125F","Star Oddi DST-TD","footrope","center","touchdown","18:29:59"
"2021-08-06","GP125F","Star Oddi DST-TD","footrope","center","liftoff","18:35:21"
"2021-08-06","GP150F","Star Oddi DST-TD","footrope","center","touchdown","19:53:15"
"2021-08-06","GP150F","Star Oddi DST-TD","footrope","center","liftoff","19:58:33"
"2021-08-07","GP124F","Star Oddi DST-TD","footrope","center","touchdown","05:59:58"
"2021-08-07","GP124F","Star Oddi DST-TD","footrope","center","liftoff","06:05:14"
"2021-08-07","GP105A2","Star Oddi DST-TD","footrope","center","touchdown","09:49:55"
"2021-08-07","GP105A2","Star Oddi DST-TD","footrope","center","liftoff","09:54:49"
"2021-08-07","GP080A1","Star Oddi DST-TD","footrope","center","touchdown","12:14:07"
"2021-08-07","GP080A1","Star Oddi DST-TD","footrope","center","liftoff","12:19:45"
"2021-08-07","GP088A2","Star Oddi DST-TD","footrope","center","touchdown","16:56:35"
"2021-08-07","GP088A2","Star Oddi DST-TD","footrope","center","liftoff","17:01:41"
"2021-08-07","GP068F","Star Oddi DST-TD","footrope","center","touchdown","18:08:43"
"2021-08-07","GP068F","Star Oddi DST-TD","footrope","center","liftoff","18:13:42"
"2021-08-07","GP076F","Star Oddi DST-TD","footrope","center","touchdown","19:22:29"
"2021-08-07","GP076F","Star Oddi DST-TD","footrope","center","liftoff","19:27:34"
"2021-08-07","GP061F","Star Oddi DST-TD","footrope","center","touchdown","20:36:04"
"2021-08-07","GP061F","Star Oddi DST-TD","footrope","center","liftoff","20:41:30"
"2021-08-08","GP049F","Star Oddi DST-TD","footrope","center","touchdown","05:53:17"
"2021-08-08","GP049F","Star Oddi DST-TD","footrope","center","liftoff","05:58:50"
"2021-08-08","GP036F","Star Oddi DST-TD","footrope","center","touchdown","08:02:28"
"2021-08-08","GP036F","Star Oddi DST-TD","footrope","center","liftoff","08:07:45"
"2021-08-08","GP026F","Star Oddi DST-TD","footrope","center","touchdown","09:13:47"
"2021-08-08","GP026F","Star Oddi DST-TD","footrope","center","liftoff","09:19:10"
"2021-08-08","GP024F","Star Oddi DST-TD","footrope","center","touchdown","10:35:09"
"2021-08-08","GP024F","Star Oddi DST-TD","footrope","center","liftoff","10:40:34"
"2021-08-08","GP016F","Star Oddi DST-TD","footrope","center","touchdown","12:16:43"
"2021-08-08","GP016F","Star Oddi DST-TD","footrope","center","liftoff","12:22:08"
"2021-08-08","GP019F","Star Oddi DST-TD","footrope","center","touchdown","14:01:26"
"2021-08-08","GP019F","Star Oddi DST-TD","footrope","center","liftoff","14:07:00"
"2021-08-08","GP023F","Star Oddi DST-TD","footrope","center","touchdown","14:56:10"
"2021-08-08","GP023F","Star Oddi DST-TD","footrope","center","liftoff","15:01:33"
"2021-08-08","GP025F","Star Oddi DST-TD","footrope","center","touchdown","16:04:30"
"2021-08-08","GP025F","Star Oddi DST-TD","footrope","center","liftoff","16:09:49"
"2021-08-08","GP044F","Star Oddi DST-TD","footrope","center","touchdown","17:34:38"
"2021-08-08","GP044F","Star Oddi DST-TD","footrope","center","liftoff","17:39:49"
"2021-08-08","GP046F","Star Oddi DST-TD","footrope","center","touchdown","18:50:51"
"2021-08-08","GP046F","Star Oddi DST-TD","footrope","center","liftoff","18:56:19"
"2021-08-08","GP067F","Star Oddi DST-TD","footrope","center","touchdown","19:48:34"
"2021-08-08","GP067F","Star Oddi DST-TD","footrope","center","liftoff","19:53:42"
"2021-08-09","GP048F","Star Oddi DST-TD","footrope","center","touchdown","05:53:30"
"2021-08-09","GP048F","Star Oddi DST-TD","footrope","center","liftoff","05:58:36"
"2021-08-09","GP066F","Star Oddi DST-TD","footrope","center","touchdown","06:47:47"
"2021-08-09","GP066F","Star Oddi DST-TD","footrope","center","liftoff","06:53:26"
"2021-08-09","GP050A1","Star Oddi DST-TD","footrope","center","touchdown","09:38:07"
"2021-08-09","GP050A1","Star Oddi DST-TD","footrope","center","liftoff","09:43:23"
"2021-08-09","GP047F","Star Oddi DST-TD","footrope","center","touchdown","10:56:59"
"2021-08-09","GP047F","Star Oddi DST-TD","footrope","center","liftoff","11:02:21"
"2021-08-09","GP032F","Star Oddi DST-TD","footrope","center","touchdown","12:58:26"
"2021-08-09","GP032F","Star Oddi DST-TD","footrope","center","liftoff","13:03:20"
"2021-08-09","GP028F","Star Oddi DST-TD","footrope","center","touchdown","13:42:07"
"2021-08-09","GP028F","Star Oddi DST-TD","footrope","center","liftoff","13:47:37"
"2021-08-09","GP018F","Star Oddi DST-TD","footrope","center","touchdown","14:53:16"
"2021-08-09","GP018F","Star Oddi DST-TD","footrope","center","liftoff","14:58:18"
"2021-08-09","GP022A1","Star Oddi DST-TD","footrope","center","touchdown","18:25:04"
"2021-08-09","GP022A1","Star Oddi DST-TD","footrope","center","liftoff","18:30:08"
"2021-08-09","GP031F","Star Oddi DST-TD","footrope","center","touchdown","20:00:21"
"2021-08-09","GP031F","Star Oddi DST-TD","footrope","center","liftoff","20:06:07"
"2021-08-10","GP030F","Star Oddi DST-TD","footrope","center","touchdown","06:02:07"
"2021-08-10","GP030F","Star Oddi DST-TD","footrope","center","liftoff","06:07:34"
"2021-08-10","GP040F","Star Oddi DST-TD","footrope","center","touchdown","06:57:25"
"2021-08-10","GP040F","Star Oddi DST-TD","footrope","center","liftoff","07:02:55"
"2021-08-10","GP042F","Star Oddi DST-TD","footrope","center","touchdown","08:07:16"
"2021-08-10","GP042F","Star Oddi DST-TD","footrope","center","liftoff","08:11:59"
"2021-08-10","GP041F","Star Oddi DST-TD","footrope","center","touchdown","09:07:06"
"2021-08-10","GP041F","Star Oddi DST-TD","footrope","center","liftoff","09:12:20"
"2021-08-10","GP052F","Star Oddi DST-TD","footrope","center","touchdown","11:21:42"
"2021-08-10","GP052F","Star Oddi DST-TD","footrope","center","liftoff","11:27:17"
"2021-08-10","GP051F","Star Oddi DST-TD","footrope","center","touchdown","12:54:26"
"2021-08-10","GP051F","Star Oddi DST-TD","footrope","center","liftoff","13:00:12"
"2021-08-10","GP069F","Star Oddi DST-TD","footrope","center","touchdown","14:22:26"
"2021-08-10","GP069F","Star Oddi DST-TD","footrope","center","liftoff","14:27:15"
"2021-08-10","GP062F","Star Oddi DST-TD","footrope","center","touchdown","15:32:03"
"2021-08-10","GP062F","Star Oddi DST-TD","footrope","center","liftoff","15:37:16"
"2021-08-10","GP045F","Star Oddi DST-TD","footrope","center","touchdown","17:19:29"
"2021-08-10","GP045F","Star Oddi DST-TD","footrope","center","liftoff","17:24:29"
"2021-08-11","GP053F","Star Oddi DST-TD","footrope","center","touchdown","05:53:44"
"2021-08-11","GP053F","Star Oddi DST-TD","footrope","center","liftoff","05:58:50"
"2021-08-11","GP043A1","Star Oddi DST-TD","footrope","center","touchdown","08:29:26"
"2021-08-11","GP043A1","Star Oddi DST-TD","footrope","center","liftoff","08:35:01"
"2021-08-16","GP011F","Star Oddi DST-TD","footrope","center","touchdown","18:38:32"
"2021-08-16","GP011F","Star Oddi DST-TD","footrope","center","liftoff","18:44:13"
"2021-08-16","GP008F","Star Oddi DST-TD","footrope","center","touchdown","20:09:57"
"2021-08-16","GP008F","Star Oddi DST-TD","footrope","center","liftoff","20:15:34"
"2021-08-17","GP001F","Star Oddi DST-TD","footrope","center","touchdown","06:09:08"
"2021-08-17","GP001F","Star Oddi DST-TD","footrope","center","liftoff","06:15:05"
"2021-08-17","GP003F","Star Oddi DST-TD","footrope","center","touchdown","07:41:51"
"2021-08-17","GP003F","Star Oddi DST-TD","footrope","center","liftoff","07:47:42"
"2021-08-17","GP004F","Star Oddi DST-TD","footrope","center","touchdown","08:39:31"
"2021-08-17","GP004F","Star Oddi DST-TD","footrope","center","liftoff","08:44:50"
"2021-08-17","GP002F","Star Oddi DST-TD","footrope","center","touchdown","09:49:50"
"2021-08-17","GP002F","Star Oddi DST-TD","footrope","center","liftoff","09:55:31"
"2021-08-17","GP006F","Star Oddi DST-TD","footrope","center","touchdown","11:24:42"
"2021-08-17","GP006F","Star Oddi DST-TD","footrope","center","liftoff","11:30:19"
"2021-08-17","GP005F","Star Oddi DST-TD","footrope","center","touchdown","12:42:48"
"2021-08-17","GP005F","Star Oddi DST-TD","footrope","center","liftoff","12:48:40"
"2021-08-17","GP007F","Star Oddi DST-TD","footrope","center","touchdown","14:02:04"
"2021-08-17","GP007F","Star Oddi DST-TD","footrope","center","liftoff","14:07:46"
"2021-08-17","GP010F","Star Oddi DST-TD","footrope","center","touchdown","15:25:48"
"2021-08-17","GP010F","Star Oddi DST-TD","footrope","center","liftoff","15:32:42"
"2021-08-17","GP012F","Star Oddi DST-TD","footrope","center","touchdown","16:58:55"
"2021-08-17","GP012F","Star Oddi DST-TD","footrope","center","liftoff","17:04:55"
"2021-08-17","GP013F","Star Oddi DST-TD","footrope","center","touchdown","19:04:32"
"2021-08-17","GP013F","Star Oddi DST-TD","footrope","center","liftoff","19:10:10"
"2021-08-18","GP015F","Star Oddi DST-TD","footrope","center","touchdown","06:08:41"
"2021-08-18","GP015F","Star Oddi DST-TD","footrope","center","liftoff","06:14:44"
"2021-08-18","GP017F","Star Oddi DST-TD","footrope","center","touchdown","07:03:12"
"2021-08-18","GP017F","Star Oddi DST-TD","footrope","center","liftoff","07:09:01"
"2021-08-18","GP021F","Star Oddi DST-TD","footrope","center","touchdown","08:27:22"
"2021-08-18","GP021F","Star Oddi DST-TD","footrope","center","liftoff","08:33:40"
"2021-08-18","GP020F","Star Oddi DST-TD","footrope","center","touchdown","09:31:13"
"2021-08-18","GP020F","Star Oddi DST-TD","footrope","center","liftoff","09:37:27"
"2021-08-18","GP014F","Star Oddi DST-TD","footrope","center","touchdown","10:30:10"
"2021-08-18","GP014F","Star Oddi DST-TD","footrope","center","liftoff","10:35:46"
"2021-08-18","GP029F","Star Oddi DST-TD","footrope","center","touchdown","12:10:55"
"2021-08-18","GP029F","Star Oddi DST-TD","footrope","center","liftoff","12:17:05"
"2021-08-18","GP034A2","Star Oddi DST-TD","footrope","center","touchdown","16:01:06"
"2021-08-18","GP034A2","Star Oddi DST-TD","footrope","center","liftoff","16:06:56"
"2021-08-18","GP033F","Star Oddi DST-TD","footrope","center","touchdown","17:26:59"
"2021-08-18","GP033F","Star Oddi DST-TD","footrope","center","liftoff","17:32:53"
"2021-08-18","GP027F","Star Oddi DST-TD","footrope","center","touchdown","18:27:57"
"2021-08-18","GP027F","Star Oddi DST-TD","footrope","center","liftoff","18:33:46"
"2021-08-18","GP038F","Star Oddi DST-TD","footrope","center","touchdown","19:52:56"
"2021-08-18","GP038F","Star Oddi DST-TD","footrope","center","liftoff","19:58:43"
"2021-08-19","GP035F","Star Oddi DST-TD","footrope","center","touchdown","06:05:58"
"2021-08-19","GP035F","Star Oddi DST-TD","footrope","center","liftoff","06:11:31"
"2021-08-19","GP054F","Star Oddi DST-TD","footrope","center","touchdown","07:17:29"
"2021-08-19","GP054F","Star Oddi DST-TD","footrope","center","liftoff","07:24:01"
"2021-08-19","GP064F","Star Oddi DST-TD","footrope","center","touchdown","08:30:03"
"2021-08-19","GP064F","Star Oddi DST-TD","footrope","center","liftoff","08:35:18"
"2021-08-19","GP056FR","Star Oddi DST-TD","footrope","center","touchdown","10:36:00"
"2021-08-19","GP056FR","Star Oddi DST-TD","footrope","center","liftoff","10:42:03"
"2021-08-19","GP074F","Star Oddi DST-TD","footrope","center","touchdown","11:43:49"
"2021-08-19","GP074F","Star Oddi DST-TD","footrope","center","liftoff","11:49:14"
"2021-08-19","GP057F","Star Oddi DST-TD","footrope","center","touchdown","13:17:07"
"2021-08-19","GP057F","Star Oddi DST-TD","footrope","center","liftoff","13:22:52"
"2021-08-19","GP059F","Star Oddi DST-TD","footrope","center","touchdown","14:45:27"
"2021-08-19","GP059F","Star Oddi DST-TD","footrope","center","liftoff","14:51:05"
"2021-08-19","GP065F","Star Oddi DST-TD","footrope","center","touchdown","15:53:03"
"2021-08-19","GP065F","Star Oddi DST-TD","footrope","center","liftoff","15:58:20"
"2021-08-19","GP086F","Star Oddi DST-TD","footrope","center","touchdown","17:12:43"
"2021-08-19","GP086F","Star Oddi DST-TD","footrope","center","liftoff","17:18:37"
"2021-08-19","GP073F","Star Oddi DST-TD","footrope","center","touchdown","18:26:12"
"2021-08-19","GP073F","Star Oddi DST-TD","footrope","center","liftoff","18:32:02"
"2021-08-19","GP058F","Star Oddi DST-TD","footrope","center","touchdown","19:29:11"
"2021-08-19","GP058F","Star Oddi DST-TD","footrope","center","liftoff","19:34:55"
"2021-08-20","GP037F","Star Oddi DST-TD","footrope","center","touchdown","06:07:43"
"2021-08-20","GP037F","Star Oddi DST-TD","footrope","center","liftoff","06:13:23"
"2021-08-20","GP055A1","Star Oddi DST-TD","footrope","center","touchdown","08:38:25"
"2021-08-20","GP055A1","Star Oddi DST-TD","footrope","center","liftoff","08:44:00"
"2021-08-20","GP071F","Star Oddi DST-TD","footrope","center","touchdown","10:12:12"
"2021-08-20","GP071F","Star Oddi DST-TD","footrope","center","liftoff","10:17:48"
"2021-08-20","GP075F","Star Oddi DST-TD","footrope","center","touchdown","11:37:00"
"2021-08-20","GP075F","Star Oddi DST-TD","footrope","center","liftoff","11:42:20"
"2021-08-20","GP089A1","Star Oddi DST-TD","footrope","center","touchdown","14:36:49"
"2021-08-20","GP089A1","Star Oddi DST-TD","footrope","center","liftoff","14:42:32"
